"old_file","new_file","commit_sha","parent_sha","commit_date","commit_author","commit_message","diff_myers","diff_hist","repository"
"tests/unit/test_generated_configs_old.py","tests/unit/test_generated_configs.py","algo_0069_19b98d","algo_0068_b67ec0","2023-03-11 21:00:00","Eve <eve@example.com>","Bug fix applied in test_generated_configs.py","--- a/tests/unit/test_generated_configs.py +++ b/tests/unit/test_generated_configs.py ... Example69 refactored","*** a/tests/unit/test_generated_configs.py --- b/tests/unit/test_generated_configs.py ... Example69 histogram edit","algo"
"tests/unit/test_generated_configs_old.py","tests/unit/test_generated_configs.py","algo_0070_c4fcb6","algo_0069_19b98d","2023-03-12 22:00:00","Bob <bob@example.com>","Enhance error handling for test_generated_configs.py","--- a/tests/unit/test_generated_configs.py +++ b/tests/unit/test_generated_configs.py ... Example70 refactored","*** a/tests/unit/test_generated_configs.py --- b/tests/unit/test_generated_configs.py ... Example70 histogram edit","algo"
"tests/unit/test_openssl_compatibility_old.py","tests/unit/test_openssl_compatibility.py","algo_0071_8eb4f2","algo_0070_c4fcb6","2023-03-13 23:00:00","Eve <eve@example.com>","Update test_openssl_compatibility.py with modifications","--- a/tests/unit/test_openssl_compatibility.py +++ b/tests/unit/test_openssl_compatibility.py ... Example71 refactored","*** a/tests/unit/test_openssl_compatibility.py --- b/tests/unit/test_openssl_compatibility.py ... Example71 histogram edit","algo"
"docs/troubleshooting.md","docs/troubleshooting.md","algo_0072_3c35d5","algo_0071_8eb4f2","2023-03-14 00:00:00","Diana <diana@example.com>","Update troubleshooting.md with modifications","--- a/docs/troubleshooting.md +++ b/docs/troubleshooting.md ... Documentation change 72","*** a/docs/troubleshooting.md --- b/docs/troubleshooting.md ... Docs hist change 72","algo"
"tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt","tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt","algo_0073_b16e7a","algo_0072_3c35d5","2023-03-15 01:00:00","Charlie <charlie@example.com>","Introduce new feature in index.txt","--- a/tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt +++ b/tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt ... Documentation change 73","*** a/tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt --- b/tests/integration/test-configs/10.99.0.10/wireguard/.pki/index.txt ... Docs hist change 73","algo"
"library/linode_v4_old.py","library/linode_v4.py","algo_0074_90f3ad","algo_0073_b16e7a","2023-03-16 02:00:00","Bob <bob@example.com>","Bug fix applied in linode_v4.py","--- a/library/linode_v4.py +++ b/library/linode_v4.py ... Example74 refactored","*** a/library/linode_v4.py --- b/library/linode_v4.py ... Example74 histogram edit","algo"
"docs/cloud-vultr.md","docs/cloud-vultr.md","algo_0075_6965ce","algo_0074_90f3ad","2023-03-17 03:00:00","Charlie <charlie@example.com>","Enhance error handling for cloud-vultr.md","--- a/docs/cloud-vultr.md +++ b/docs/cloud-vultr.md ... Documentation change 75","*** a/docs/cloud-vultr.md --- b/docs/cloud-vultr.md ... Docs hist change 75","algo"
"docs/deploy-to-ubuntu.md","docs/deploy-to-ubuntu.md","algo_0076_a9df43","algo_0075_6965ce","2023-03-18 04:00:00","Diana <diana@example.com>","Enhance error handling for deploy-to-ubuntu.md","--- a/docs/deploy-to-ubuntu.md +++ b/docs/deploy-to-ubuntu.md ... Documentation change 76","*** a/docs/deploy-to-ubuntu.md --- b/docs/deploy-to-ubuntu.md ... Docs hist change 76","algo"
"docs/client-macos-wireguard.md","docs/client-macos-wireguard.md","algo_0077_0c5b8a","algo_0076_a9df43","2023-03-19 05:00:00","Bob <bob@example.com>","Update client-macos-wireguard.md with modifications","--- a/docs/client-macos-wireguard.md +++ b/docs/client-macos-wireguard.md ... Documentation change 77","*** a/docs/client-macos-wireguard.md --- b/docs/client-macos-wireguard.md ... Docs hist change 77","algo"
"docs/client-openwrt-router-wireguard.md","docs/client-openwrt-router-wireguard.md","algo_0078_9c5649","algo_0077_0c5b8a","2023-03-20 06:00:00","Diana <diana@example.com>","Update client-openwrt-router-wireguard.md with modifications","--- a/docs/client-openwrt-router-wireguard.md +++ b/docs/client-openwrt-router-wireguard.md ... Documentation change 78","*** a/docs/client-openwrt-router-wireguard.md --- b/docs/client-openwrt-router-wireguard.md ... Docs hist change 78","algo"
"docs/cloud-gce.md","docs/cloud-gce.md","algo_0079_d59d31","algo_0078_9c5649","2023-03-21 07:00:00","Bob <bob@example.com>","Enhance error handling for cloud-gce.md","--- a/docs/cloud-gce.md +++ b/docs/cloud-gce.md ... Documentation change 79","*** a/docs/cloud-gce.md --- b/docs/cloud-gce.md ... Docs hist change 79","algo"
"library/linode_v4_old.py","library/linode_v4.py","algo_0080_06eb09","algo_0079_d59d31","2023-03-22 08:00:00","Bob <bob@example.com>","Enhance error handling for linode_v4.py","--- a/library/linode_v4.py +++ b/library/linode_v4.py ... Example80 refactored","*** a/library/linode_v4.py --- b/library/linode_v4.py ... Example80 histogram edit","algo"
"tests/integration/ansible-service-wrapper_old.py","tests/integration/ansible-service-wrapper.py","algo_0081_c766e2","algo_0080_06eb09","2023-03-23 09:00:00","Charlie <charlie@example.com>","Bug fix applied in ansible-service-wrapper.py","--- a/tests/integration/ansible-service-wrapper.py +++ b/tests/integration/ansible-service-wrapper.py ... Example81 refactored","*** a/tests/integration/ansible-service-wrapper.py --- b/tests/integration/ansible-service-wrapper.py ... Example81 histogram edit","algo"
"tests/unit/test_basic_sanity_old.py","tests/unit/test_basic_sanity.py","algo_0082_6d3d47","algo_0081_c766e2","2023-03-24 10:00:00","Alice <alice@example.com>","Enhance error handling for test_basic_sanity.py","--- a/tests/unit/test_basic_sanity.py +++ b/tests/unit/test_basic_sanity.py ... Example82 refactored","*** a/tests/unit/test_basic_sanity.py --- b/tests/unit/test_basic_sanity.py ... Example82 histogram edit","algo"
"library/lightsail_region_facts_old.py","library/lightsail_region_facts.py","algo_0083_0e719f","algo_0082_6d3d47","2023-03-25 11:00:00","Diana <diana@example.com>","Enhance error handling for lightsail_region_facts.py","--- a/library/lightsail_region_facts.py +++ b/library/lightsail_region_facts.py ... Example83 refactored","*** a/library/lightsail_region_facts.py --- b/library/lightsail_region_facts.py ... Example83 histogram edit","algo"
".github/ISSUE_TEMPLATE/feature_request.md",".github/ISSUE_TEMPLATE/feature_request.md","algo_0084_077a84","algo_0083_0e719f","2023-03-26 12:00:00","Charlie <charlie@example.com>","Enhance error handling for feature_request.md","--- a/.github/ISSUE_TEMPLATE/feature_request.md +++ b/.github/ISSUE_TEMPLATE/feature_request.md ... Documentation change 84","*** a/.github/ISSUE_TEMPLATE/feature_request.md --- b/.github/ISSUE_TEMPLATE/feature_request.md ... Docs hist change 84","algo"
"docs/aws-credentials.md","docs/aws-credentials.md","algo_0085_439b1b","algo_0084_077a84","2023-03-27 13:00:00","Bob <bob@example.com>","Introduce new feature in aws-credentials.md","--- a/docs/aws-credentials.md +++ b/docs/aws-credentials.md ... Documentation change 85","*** a/docs/aws-credentials.md --- b/docs/aws-credentials.md ... Docs hist change 85","algo"
"files/cloud-init/README.md","files/cloud-init/README.md","algo_0086_3ca4fd","algo_0085_439b1b","2023-03-28 14:00:00","Eve <eve@example.com>","Enhance error handling for README.md","--- a/files/cloud-init/README.md +++ b/files/cloud-init/README.md ... Documentation change 86","*** a/files/cloud-init/README.md --- b/files/cloud-init/README.md ... Docs hist change 86","algo"
".github/ISSUE_TEMPLATE/feature_request.md",".github/ISSUE_TEMPLATE/feature_request.md","algo_0087_2c841f","algo_0086_3ca4fd","2023-03-29 15:00:00","Alice <alice@example.com>","Refactor feature_request.md to improve performance","--- a/.github/ISSUE_TEMPLATE/feature_request.md +++ b/.github/ISSUE_TEMPLATE/feature_request.md ... Documentation change 87","*** a/.github/ISSUE_TEMPLATE/feature_request.md --- b/.github/ISSUE_TEMPLATE/feature_request.md ... Docs hist change 87","algo"
"docs/cloud-cloudstack.md","docs/cloud-cloudstack.md","algo_0088_b39fa9","algo_0087_2c841f","2023-03-30 16:00:00","Diana <diana@example.com>","Update cloud-cloudstack.md with modifications","--- a/docs/cloud-cloudstack.md +++ b/docs/cloud-cloudstack.md ... Documentation change 88","*** a/docs/cloud-cloudstack.md --- b/docs/cloud-cloudstack.md ... Docs hist change 88","algo"
"tests/unit/test_docker_localhost_deployment_old.py","tests/unit/test_docker_localhost_deployment.py","algo_0089_caf519","algo_0088_b39fa9","2023-03-31 17:00:00","Charlie <charlie@example.com>","Update test_docker_localhost_deployment.py with modifications","--- a/tests/unit/test_docker_localhost_deployment.py +++ b/tests/unit/test_docker_localhost_deployment.py ... Example89 refactored","*** a/tests/unit/test_docker_localhost_deployment.py --- b/tests/unit/test_docker_localhost_deployment.py ... Example89 histogram edit","algo"
"files/cloud-init/README.md","files/cloud-init/README.md","algo_0090_75367e","algo_0089_caf519","2023-04-01 18:00:00","Alice <alice@example.com>","Enhance error handling for README.md","--- a/files/cloud-init/README.md +++ b/files/cloud-init/README.md ... Documentation change 90","*** a/files/cloud-init/README.md --- b/files/cloud-init/README.md ... Docs hist change 90","algo"
"docs/deploy-from-macos.md","docs/deploy-from-macos.md","algo_0091_268362","algo_0090_75367e","2023-04-02 19:00:00","Eve <eve@example.com>","Update deploy-from-macos.md with modifications","--- a/docs/deploy-from-macos.md +++ b/docs/deploy-from-macos.md ... Documentation change 91","*** a/docs/deploy-from-macos.md --- b/docs/deploy-from-macos.md ... Docs hist change 91","algo"
"docs/cloud-do.md","docs/cloud-do.md","algo_0092_1e92e5","algo_0091_268362","2023-04-03 20:00:00","Alice <alice@example.com>","Enhance error handling for cloud-do.md","--- a/docs/cloud-do.md +++ b/docs/cloud-do.md ... Documentation change 92","*** a/docs/cloud-do.md --- b/docs/cloud-do.md ... Docs hist change 92","algo"
"tests/integration/mock_modules/apt_old.py","tests/integration/mock_modules/apt.py","algo_0093_8bc53e","algo_0092_1e92e5","2023-04-04 21:00:00","Eve <eve@example.com>","Refactor apt.py to improve performance","--- a/tests/integration/mock_modules/apt.py +++ b/tests/integration/mock_modules/apt.py ... Example93 refactored","*** a/tests/integration/mock_modules/apt.py --- b/tests/integration/mock_modules/apt.py ... Example93 histogram edit","algo"
"docs/deploy-to-ubuntu.md","docs/deploy-to-ubuntu.md","algo_0094_29c600","algo_0093_8bc53e","2023-04-05 22:00:00","Alice <alice@example.com>","Enhance error handling for deploy-to-ubuntu.md","--- a/docs/deploy-to-ubuntu.md +++ b/docs/deploy-to-ubuntu.md ... Documentation change 94","*** a/docs/deploy-to-ubuntu.md --- b/docs/deploy-to-ubuntu.md ... Docs hist change 94","algo"
"docs/aws-credentials.md","docs/aws-credentials.md","algo_0095_dc19ba","algo_0094_29c600","2023-04-06 23:00:00","Bob <bob@example.com>","Enhance error handling for aws-credentials.md","--- a/docs/aws-credentials.md +++ b/docs/aws-credentials.md ... Documentation change 95","*** a/docs/aws-credentials.md --- b/docs/aws-credentials.md ... Docs hist change 95","algo"
"docs/deploy-from-macos.md","docs/deploy-from-macos.md","algo_0096_6c7838","algo_0095_dc19ba","2023-04-07 00:00:00","Eve <eve@example.com>","Bug fix applied in deploy-from-macos.md","--- a/docs/deploy-from-macos.md +++ b/docs/deploy-from-macos.md ... Documentation change 96","*** a/docs/deploy-from-macos.md --- b/docs/deploy-from-macos.md ... Docs hist change 96","algo"
"CONTRIBUTING.md","CONTRIBUTING.md","algo_0097_6e5dac","algo_0096_6c7838","2023-04-08 01:00:00","Diana <diana@example.com>","Introduce new feature in CONTRIBUTING.md","--- a/CONTRIBUTING.md +++ b/CONTRIBUTING.md ... Documentation change 97","*** a/CONTRIBUTING.md --- b/CONTRIBUTING.md ... Docs hist change 97","algo"
"tests/unit/test_yaml_jinja2_expressions_old.py","tests/unit/test_yaml_jinja2_expressions.py","algo_0098_991159","algo_0097_6e5dac","2023-04-09 02:00:00","Diana <diana@example.com>","Update test_yaml_jinja2_expressions.py with modifications","--- a/tests/unit/test_yaml_jinja2_expressions.py +++ b/tests/unit/test_yaml_jinja2_expressions.py ... Example98 refactored","*** a/tests/unit/test_yaml_jinja2_expressions.py --- b/tests/unit/test_yaml_jinja2_expressions.py ... Example98 histogram edit","algo"
"tests/integration/mock_modules/command_old.py","tests/integration/mock_modules/command.py","algo_0099_c06dda","algo_0098_991159","2023-04-10 03:00:00","Bob <bob@example.com>","Enhance error handling for command.py","--- a/tests/integration/mock_modules/command.py +++ b/tests/integration/mock_modules/command.py ... Example99 refactored","*** a/tests/integration/mock_modules/command.py --- b/tests/integration/mock_modules/command.py ... Example99 histogram edit","algo"
"library/linode_stackscript_v4_old.py","library/linode_stackscript_v4.py","algo_0100_996236","algo_0099_c06dda","2023-04-11 04:00:00","Charlie <charlie@example.com>","Bug fix applied in linode_stackscript_v4.py","--- a/library/linode_stackscript_v4.py +++ b/library/linode_stackscript_v4.py ... Example100 refactored","*** a/library/linode_stackscript_v4.py --- b/library/linode_stackscript_v4.py ... Example100 histogram edit","algo"
"docs/deploy-from-cloudshell.md","docs/deploy-from-cloudshell.md","algo_0101_9bb5cf","algo_0100_996236","2023-04-12 05:00:00","Alice <alice@example.com>","Refactor deploy-from-cloudshell.md to improve performance","--- a/docs/deploy-from-cloudshell.md +++ b/docs/deploy-from-cloudshell.md ... Documentation change 101","*** a/docs/deploy-from-cloudshell.md --- b/docs/deploy-from-cloudshell.md ... Docs hist change 101","algo"
"tests/unit/test_wireguard_key_generation_old.py","tests/unit/test_wireguard_key_generation.py","algo_0102_a2e5bb","algo_0101_9bb5cf","2023-04-13 06:00:00","Bob <bob@example.com>","Introduce new feature in test_wireguard_key_generation.py","--- a/tests/unit/test_wireguard_key_generation.py +++ b/tests/unit/test_wireguard_key_generation.py ... Example102 refactored","*** a/tests/unit/test_wireguard_key_generation.py --- b/tests/unit/test_wireguard_key_generation.py ... Example102 histogram edit","algo"
"docs/deploy-from-cloudshell.md","docs/deploy-from-cloudshell.md","algo_0103_b9ffaf","algo_0102_a2e5bb","2023-04-14 07:00:00","Alice <alice@example.com>","Enhance error handling for deploy-from-cloudshell.md","--- a/docs/deploy-from-cloudshell.md +++ b/docs/deploy-from-cloudshell.md ... Documentation change 103","*** a/docs/deploy-from-cloudshell.md --- b/docs/deploy-from-cloudshell.md ... Docs hist change 103","algo"
"SECURITY.md","SECURITY.md","algo_0104_cb525a","algo_0103_b9ffaf","2023-04-15 08:00:00","Eve <eve@example.com>","Update SECURITY.md with modifications","--- a/SECURITY.md +++ b/SECURITY.md ... Documentation change 104","*** a/SECURITY.md --- b/SECURITY.md ... Docs hist change 104","algo"
"library/lightsail_region_facts_old.py","library/lightsail_region_facts.py","algo_0105_eb5313","algo_0104_cb525a","2023-04-16 09:00:00","Bob <bob@example.com>","Introduce new feature in lightsail_region_facts.py","--- a/library/lightsail_region_facts.py +++ b/library/lightsail_region_facts.py ... Example105 refactored","*** a/library/lightsail_region_facts.py --- b/library/lightsail_region_facts.py ... Example105 histogram edit","algo"
"tests/integration/mock_modules/command_old.py","tests/integration/mock_modules/command.py","algo_0106_53fc6d","algo_0105_eb5313","2023-04-17 10:00:00","Alice <alice@example.com>","Update command.py with modifications","--- a/tests/integration/mock_modules/command.py +++ b/tests/integration/mock_modules/command.py ... Example106 refactored","*** a/tests/integration/mock_modules/command.py --- b/tests/integration/mock_modules/command.py ... Example106 histogram edit","algo"
"docs/cloud-scaleway.md","docs/cloud-scaleway.md","algo_0107_a03d70","algo_0106_53fc6d","2023-04-18 11:00:00","Bob <bob@example.com>","Enhance error handling for cloud-scaleway.md","--- a/docs/cloud-scaleway.md +++ b/docs/cloud-scaleway.md ... Documentation change 107","*** a/docs/cloud-scaleway.md --- b/docs/cloud-scaleway.md ... Docs hist change 107","algo"
